ticker,year,entry_n,trade_mode,signal_date,entry_date,entry_price,candle_high,premium_pct,exit_date,exit_price,exit_reason,pnl_pct,re_entry_date,re_entry_price,re_exit_date,re_exit_price,re_exit_reason,re_pnl_pct
BIIB,2024,2,option,2024-03-18,2024-03-25,217.77,221.74,3.194,2024-05-13,230.57,8W,2.68,,,,,,
PCG,2024,2,option,2024-03-18,2024-03-25,16.3002,16.3694,1.3255,2024-05-13,18.4084,8W,11.61,,,,,,
TSLA,2024,2,option,2024-03-18,2024-03-25,168.76,178.18,6.4626,2024-05-13,177.46,8W,-1.31,,,,,,
AAPL,2024,2,option,2024-03-25,2024-04-01,169.6461,172.0343,2.7507,2024-05-20,188.522,8W,8.38,,,,,,
ADBE,2024,2,option,2024-03-25,2024-04-01,504.99,516.86,3.1067,2024-05-20,475.43,8W,-3.11,,,,,,
AMT,2024,2,option,2024-03-25,2024-04-01,183.6663,185.367,1.3204,2024-05-20,175.3031,8W,-1.32,,,,,,
O,2024,2,option,2024-03-25,2024-04-01,48.5532,48.4911,1.3204,2024-05-20,47.1311,8W,-1.32,,,,,,
SBUX,2024,4,option,2024-03-25,2024-04-01,87.1341,87.5327,1.647,2024-05-20,75.4129,8W,-1.65,,,,,,
SRE,2024,3,option,2024-03-25,2024-04-01,67.5364,67.6963,1.3204,2024-05-20,71.3067,8W,4.26,,,,,,
HUM,2024,2,option,2024-04-08,2024-04-15,306.5764,312.5587,2.5949,2024-06-03,342.2076,8W,9.03,,,,,,
NKE,2024,2,option,2024-04-08,2024-04-15,89.6261,88.9366,6.5178,2024-06-03,92.4607,8W,-3.36,,,,,,
BLK,2024,2,option,2024-06-10,2024-06-17,739.5762,754.3733,3.5677,2024-08-05,825.3706,8W,8.03,,,,,,
HLT,2024,2,option,2024-06-10,2024-06-17,209.1121,211.0741,1.8764,2024-08-05,205.4868,8W,-1.88,2024-08-19,211.841,2024-10-07,237.3333,8W,10.16
ICE,2024,2,option,2024-06-10,2024-06-17,132.2837,134.1318,2.3653,2024-08-05,151.0022,8W,11.78,,,,,,
IDXX,2024,3,option,2024-06-10,2024-06-17,500.16,521.52,3.1268,2024-08-05,482.84,8W,-3.13,,,,,,
INTU,2024,2,option,2024-06-10,2024-06-17,583.1045,595.7879,1.877,2024-08-05,623.8668,8W,5.11,,,,,,
MCD,2024,2,option,2024-06-10,2024-06-17,242.3037,246.1548,1.3978,2024-08-05,257.2952,8W,4.79,,,,,,
ODFL,2024,2,option,2024-06-10,2024-06-17,169.5884,176.3826,1.3978,2024-08-05,191.0984,8W,11.29,,,,,,
PANW,2024,2,option,2024-06-10,2024-06-17,158.005,162.245,2.2109,2024-08-05,165.74,8W,2.68,,,,,,
SHW,2024,2,option,2024-06-10,2024-06-17,291.8113,301.7518,0.6502,2024-08-05,340.5188,8W,16.04,,,,,,
SPGI,2024,3,option,2024-06-10,2024-06-17,426.5987,435.9934,4.0124,2024-08-05,482.0786,8W,8.99,,,,,,
AMD,2024,2,option,2024-06-17,2024-06-24,159.75,166.82,5.1585,2024-08-12,148.56,8W,-5.16,,,,,,
AME,2024,3,option,2024-06-17,2024-06-24,167.6457,169.1484,1.8401,2024-08-12,160.8438,8W,-1.84,,,,,,
AMZN,2024,3,option,2024-06-17,2024-06-24,189.33,189.28,1.9565,2024-08-12,177.06,8W,-1.96,,,,,,
CI,2024,2,option,2024-06-17,2024-06-24,330.7662,328.6781,3.1348,2024-08-12,330.9209,8W,-3.09,,,,,,
CMCSA,2024,3,option,2024-06-17,2024-06-24,33.6489,34.018,5.4407,2024-08-12,35.1029,8W,-1.12,,,,,,
CRM,2024,2,option,2024-06-17,2024-06-24,240.5845,242.7412,2.3053,2024-08-12,260.4981,8W,5.97,,,,,,
CSCO,2024,3,option,2024-06-17,2024-06-24,45.3122,45.6462,1.8401,2024-08-12,47.5962,8W,3.2,,,,,,
CSX,2024,3,option,2024-06-17,2024-06-24,32.6789,32.6692,1.3892,2024-08-12,32.562,8W,-1.39,,,,,,
CTSH,2024,2,option,2024-06-17,2024-06-24,66.2906,66.8443,4.1835,2024-08-12,73.6929,8W,6.98,,,,,,
DHI,2024,3,option,2024-06-17,2024-06-24,139.4538,140.9848,2.7328,2024-08-12,175.009,8W,22.76,,,,,,
EW,2024,3,option,2024-06-17,2024-06-24,90.9,90.97,2.1563,2024-08-12,68.92,8W,-2.16,,,,,,
GWW,2024,2,option,2024-06-17,2024-06-24,904.3973,914.6761,2.7328,2024-08-12,952.3412,8W,2.57,,,,,,
IQV,2024,2,option,2024-06-17,2024-06-24,217.23,217.15,3.2602,2024-08-12,239.63,8W,7.05,,,,,,
ITW,2024,2,option,2024-06-17,2024-06-24,231.3717,233.8065,1.8401,2024-08-12,233.294,8W,-1.01,,,,,,
JNJ,2024,3,option,2024-06-17,2024-06-24,141.5906,141.6666,0.9867,2024-08-12,151.4639,8W,5.99,,,,,,
MA,2024,3,option,2024-06-17,2024-06-24,450.3859,450.7522,2.1479,2024-08-12,464.8841,8W,1.07,,,,,,
MET,2024,2,option,2024-06-17,2024-06-24,68.1629,67.8682,2.5668,2024-08-12,69.9979,8W,0.13,,,,,,
MRK,2024,3,option,2024-06-17,2024-06-24,123.7584,122.9568,1.2247,2024-08-12,107.1655,8W,-1.22,,,,,,
NSC,2024,2,option,2024-06-17,2024-06-24,217.1949,217.2817,1.3892,2024-08-12,233.1083,8W,5.94,,,,,,
TRV,2024,2,option,2024-06-17,2024-06-24,203.8963,207.3568,2.5668,2024-08-12,210.5159,8W,0.68,,,,,,
UNP,2024,2,option,2024-06-17,2024-06-24,217.8044,217.7467,1.3892,2024-08-12,234.9762,8W,6.49,,,,,,
USB,2024,2,option,2024-06-17,2024-06-24,36.9309,36.8938,2.5668,2024-08-12,40.486,8W,7.06,,,,,,
V,2024,3,option,2024-06-17,2024-06-24,271.7531,274.4379,1.783,2024-08-12,264.4452,8W,-1.78,,,,,,
CCI,2024,2,option,2024-06-24,2024-07-01,88.4406,90.1647,1.3092,2024-08-19,102.5163,8W,14.61,,,,,,
CME,2024,2,option,2024-06-24,2024-07-01,182.9585,182.7826,2.3242,2024-08-19,191.6889,8W,2.45,,,,,,
COF,2024,2,option,2024-06-24,2024-07-01,135.4825,135.785,2.0242,2024-08-19,139.7551,8W,1.13,,,,,,
FTNT,2024,3,option,2024-06-24,2024-07-01,60.43,60.84,2.1725,2024-08-19,74.73,8W,21.49,,,,,,
MNST,2024,3,option,2024-06-24,2024-07-01,50.04,50.89,2.3503,2024-08-19,46.65,8W,-2.35,,,,,,
SPG,2024,2,option,2024-06-24,2024-07-01,138.3143,139.9768,1.3735,2024-08-19,152.9375,8W,9.2,,,,,,
VZ,2024,3,option,2024-06-24,2024-07-01,36.9017,37.0888,5.1274,2024-08-19,37.3155,8W,-4.01,,,,,,
BRK-B,2024,3,option,2024-07-01,2024-07-08,411.27,411.4,2.4268,2024-08-26,475.92,8W,13.29,,,,,,
CTAS,2024,2,option,2024-07-01,2024-07-08,175.6786,175.7008,3.9553,2024-08-26,198.8302,8W,9.22,,,,,,
MA,2024,4,option,2024-07-01,2024-07-08,444.7923,445.4556,2.0307,2024-08-26,479.2209,8W,5.71,,,,,,
NSC,2024,3,option,2024-07-01,2024-07-08,205.5089,209.6453,1.3135,2024-08-26,248.349,8W,19.53,,,,,,
PH,2024,2,option,2024-07-01,2024-07-08,499.3031,507.6034,1.7397,2024-08-26,590.2617,8W,16.48,,,,,,
V,2024,4,option,2024-07-01,2024-07-08,266.7487,267.0449,1.6858,2024-08-26,273.3365,8W,0.78,,,,,,
ABBV,2024,3,option,2024-07-08,2024-07-15,159.1562,161.7191,2.8105,2024-09-02,183.906,8W,12.74,,,,,,
BMY,2024,2,option,2024-07-08,2024-07-15,37.8305,38.7895,2.8105,2024-09-02,45.3444,8W,17.05,,,,,,
CI,2024,3,option,2024-07-08,2024-07-15,325.3914,324.4343,3.5267,2024-09-02,341.7189,8W,1.49,,,,,,
CMCSA,2024,4,option,2024-07-08,2024-07-15,33.8891,33.9688,3.0089,2024-09-02,35.094,8W,0.55,,,,,,
COF,2024,3,option,2024-07-08,2024-07-15,137.4542,136.1364,2.3598,2024-09-02,136.2842,8W,-2.36,2024-09-16,136.1862,2024-11-04,181.5914,8W,30.98
DHI,2024,4,option,2024-07-08,2024-07-15,151.1134,152.4678,2.4633,2024-09-02,182.9916,8W,18.63,,,,,,
DIS,2024,2,option,2024-07-08,2024-07-15,95.8407,96.3416,2.3437,2024-09-02,86.5944,8W,-2.34,,,,,,
HD,2024,3,option,2024-07-08,2024-07-15,344.1631,348.7726,2.4633,2024-09-02,347.1308,8W,-1.6,,,,,,
IDXX,2024,4,option,2024-07-08,2024-07-15,490.8,500.23,3.0365,2024-09-02,472.35,8W,-3.04,,,,,,
IQV,2024,3,option,2024-07-08,2024-07-15,224.05,224.97,3.0365,2024-09-02,243.07,8W,5.45,,,,,,
LEN,2024,2,option,2024-07-08,2024-07-15,151.2326,152.6122,2.4633,2024-09-02,169.5461,8W,9.65,,,,,,
LOW,2024,2,option,2024-07-08,2024-07-15,226.3172,230.2438,2.4633,2024-09-02,236.9485,8W,2.23,,,,,,
MET,2024,3,option,2024-07-08,2024-07-15,69.9024,70.1305,2.6517,2024-09-02,70.9849,8W,-1.1,,,,,,
MRK,2024,4,option,2024-07-08,2024-07-15,120.6755,122.495,1.9162,2024-09-02,111.0969,8W,-1.92,,,,,,
PCAR,2024,3,option,2024-07-08,2024-07-15,97.0299,98.0914,2.4633,2024-09-02,87.8798,8W,-2.46,,,,,,
SPG,2024,3,option,2024-07-08,2024-07-15,137.6897,138.9756,2.015,2024-09-02,151.1004,8W,7.72,,,,,,
SYK,2024,2,option,2024-07-08,2024-07-15,333.907,336.3334,1.9248,2024-09-02,354.0186,8W,4.1,,,,,,
SYY,2024,2,option,2024-07-08,2024-07-15,68.8223,69.4845,2.015,2024-09-02,75.4156,8W,7.57,,,,,,
TRV,2024,3,option,2024-07-08,2024-07-15,206.3944,206.8708,2.6517,2024-09-02,227.9058,8W,7.77,,,,,,
ADP,2024,2,option,2024-07-15,2024-07-22,239.3136,241.8204,1.3856,2024-09-09,266.5326,8W,9.99,,,,,,
MA,2024,5,option,2024-07-15,2024-07-22,441.6141,451.5487,3.1287,2024-09-09,489.1555,8W,7.64,,,,,,
MDT,2024,3,option,2024-07-15,2024-07-22,75.2434,79.1025,2.5519,2024-09-09,85.1277,8W,10.58,,,,,,
SBUX,2024,7,option,2024-07-15,2024-07-22,74.8965,75.9005,2.6715,2024-09-09,94.819,8W,23.93,,,,,,
XOM,2024,2,option,2024-07-15,2024-07-22,108.593,113.0619,3.2495,2024-09-09,105.6371,8W,-3.25,,,,,,
ABT,2024,3,option,2024-07-22,2024-07-29,97.7611,105.6528,2.5319,2024-09-16,110.5025,8W,10.5,,,,,,
AIG,2024,2,option,2024-07-22,2024-07-29,74.6746,74.7997,3.4881,2024-09-16,71.0068,8W,-3.49,,,,,,
ELV,2024,2,option,2024-07-22,2024-07-29,510.3167,517.1905,4.6391,2024-09-16,524.2224,8W,-1.91,,,,,,
TRV,2024,4,option,2024-07-22,2024-07-29,208.0178,208.9606,3.4881,2024-09-16,232.8762,8W,8.46,,,,,,
VLO,2024,2,option,2024-07-22,2024-07-29,151.1808,152.1498,3.6099,2024-09-16,128.5859,8W,-3.61,,,,,,
VLO,2024,5,option,2024-09-23,2024-09-30,129.6952,134.1134,4.1131,2024-11-18,134.7541,8W,-0.21,,,,,,
WM,2024,4,option,2024-09-23,2024-09-30,200.8332,204.4328,1.5587,2024-11-18,219.506,8W,7.74,,,,,,
EPD,2024,3,option,2024-09-30,2024-10-07,26.8667,26.9569,2.5153,2024-11-25,31.6399,8W,15.25,,,,,,
ET,2024,4,option,2024-09-30,2024-10-07,14.5831,14.7083,2.5153,2024-11-25,18.1039,8W,21.63,,,,,,
FANG,2024,5,option,2024-09-30,2024-10-07,188.4727,188.088,2.5153,2024-11-25,171.6611,8W,-2.52,,,,,,
APH,2024,3,option,2024-10-07,2024-10-14,65.3323,64.9469,4.2557,2024-12-02,73.337,8W,8.0,,,,,,
BIIB,2024,3,option,2024-10-07,2024-10-14,188.59,189.43,3.6163,2024-12-02,157.78,8W,-3.62,,,,,,
ECL,2024,4,option,2024-10-07,2024-10-14,250.6371,254.0241,3.2377,2024-12-02,246.4821,8W,-3.24,,,,,,
GS,2024,2,option,2024-10-07,2024-10-14,502.1535,502.4639,3.3862,2024-12-02,581.7278,8W,12.46,,,,,,
ROP,2024,2,option,2024-10-07,2024-10-14,549.5676,547.0381,2.8004,2024-12-02,546.7011,8W,-2.8,,,,,,
TEL,2024,3,option,2024-10-07,2024-10-14,144.0453,145.3104,4.2557,2024-12-02,150.107,8W,-0.05,,,,,,
VRTX,2024,2,option,2024-10-07,2024-10-14,481.64,482.89,3.6163,2024-12-02,462.1,8W,-3.62,,,,,,
GD,2024,4,option,2024-10-14,2024-10-21,301.6758,303.0909,1.3723,2024-12-09,256.7655,8W,-1.37,,,,,,
MRK,2024,6,option,2024-10-14,2024-10-21,103.5262,105.8989,2.2435,2024-12-09,96.8067,8W,-2.24,,,,,,
MSFT,2024,3,option,2024-10-14,2024-10-21,411.3089,419.1373,2.4678,2024-12-09,442.9836,8W,5.23,,,,,,
ADI,2024,3,option,2024-10-21,2024-10-28,223.7616,229.6894,1.5474,2024-12-16,207.6938,8W,-1.55,,,,,,
LRCX,2024,3,option,2024-10-21,2024-10-28,76.1444,78.542,5.3632,2024-12-16,71.0534,8W,-5.36,,,,,,
OXY,2024,4,option,2024-10-21,2024-10-28,48.9563,51.0018,2.2028,2024-12-16,45.8965,8W,-2.2,,,,,,
TXN,2024,2,option,2024-10-21,2024-10-28,197.2854,202.0844,5.2791,2024-12-16,179.8199,8W,-5.28,,,,,,
C,2024,4,option,2024-10-28,2024-11-04,60.4359,62.585,3.4864,2024-12-23,68.7252,8W,10.23,,,,,,
CDNS,2024,3,option,2024-10-28,2024-11-04,284.52,290.2,3.4695,2024-12-23,305.03,8W,3.74,,,,,,
INTU,2024,5,option,2024-10-28,2024-11-04,617.7727,624.1883,2.9915,2024-12-23,633.2121,8W,-0.49,,,,,,
WM,2024,5,option,2024-10-28,2024-11-04,210.9668,215.075,3.5347,2024-12-23,200.2318,8W,-3.53,2025-02-03,214.8454,2025-03-24,224.5179,8W,0.97
AMAT,2024,3,option,2024-11-04,2024-11-11,189.7207,191.7135,5.1736,2024-12-30,168.1648,8W,-5.17,,,,,,
EPD,2024,4,option,2024-11-04,2024-11-11,27.9916,27.9916,2.3449,2024-12-30,29.2506,8W,2.15,,,,,,
F,2024,3,option,2024-11-04,2024-11-11,10.1959,10.2046,4.9149,2024-12-30,9.0999,8W,-4.91,,,,,,
FANG,2024,6,option,2024-11-04,2024-11-11,175.0166,178.7004,2.3449,2024-12-30,165.2524,8W,-2.34,,,,,,
GD,2024,5,option,2024-11-04,2024-11-11,304.5547,302.7396,1.2998,2024-12-30,257.0193,8W,-1.3,,,,,,
IQV,2024,2,option,2024-11-04,2024-11-11,219.55,225.91,1.3157,2024-12-30,197.39,8W,-1.32,,,,,,
KLAC,2024,3,option,2024-11-04,2024-11-11,675.4491,685.6796,5.1736,2024-12-30,650.5965,8W,-5.17,,,,,,
MCO,2024,2,option,2024-11-04,2024-11-11,473.3184,473.8521,1.3001,2024-12-30,474.4984,8W,-1.05,,,,,,
MRK,2024,7,option,2024-11-04,2024-11-11,97.3097,97.974,2.3684,2024-12-30,94.8455,8W,-2.37,,,,,,
MSFT,2024,4,option,2024-11-04,2024-11-11,417.6349,421.9149,2.369,2024-12-30,419.2929,8W,-1.97,,,,,,
OXY,2024,5,option,2024-11-04,2024-11-11,48.7721,50.3813,2.4783,2024-12-30,49.1881,8W,-1.63,,,,,,
ROP,2024,3,option,2024-11-04,2024-11-11,563.1259,570.3068,2.369,2024-12-30,510.4396,8W,-2.37,,,,,,
TFC,2024,2,option,2024-11-04,2024-11-11,43.3018,43.8684,2.3805,2024-12-30,41.6037,8W,-2.38,2025-01-20,45.2829,2025-03-10,38.6876,8W,-2.38
TJX,2024,2,option,2024-11-04,2024-11-11,116.073,116.4658,2.4135,2024-12-30,118.9156,8W,0.04,,,,,,
VLO,2024,6,option,2024-11-04,2024-11-11,130.642,133.7691,2.4783,2024-12-30,119.7337,8W,-2.48,,,,,,
VRTX,2024,3,option,2024-11-04,2024-11-11,518.27,519.88,3.0864,2024-12-30,407.11,8W,-3.09,,,,,,
AAPL,2024,2,option,2024-11-18,2024-11-25,230.2025,229.4665,2.479,2025-01-13,228.7305,8W,-2.48,2025-02-03,228.7405,2025-03-24,216.9544,8W,-2.48
COST,2024,2,option,2024-11-18,2024-11-25,968.6154,969.9069,1.7571,2025-01-13,937.0137,8W,-1.76,2025-02-03,966.0226,2025-03-24,924.5928,8W,-1.76
ELV,2024,2,option,2024-11-18,2024-11-25,392.7541,394.9487,2.032,2025-01-13,375.66,8W,-2.03,,,,,,
FANG,2024,7,option,2024-11-18,2024-11-25,178.3307,179.858,2.392,2025-01-13,174.1646,8W,-2.39,,,,,,
KLAC,2024,4,option,2024-11-18,2024-11-25,640.3772,634.9913,5.2774,2025-01-13,750.0758,8W,11.85,,,,,,
KMB,2024,2,option,2024-11-18,2024-11-25,130.8142,130.833,2.0217,2025-01-13,120.7252,8W,-2.02,,,,,,
LRCX,2024,4,option,2024-11-18,2024-11-25,73.0264,72.4738,5.2774,2025-01-13,79.4761,8W,3.55,,,,,,
MCO,2024,3,option,2024-11-18,2024-11-25,479.4597,477.6877,1.3262,2025-01-13,471.2304,8W,-1.33,2025-01-27,482.589,2025-03-17,455.8846,8W,-1.33
MRK,2024,8,option,2024-11-18,2024-11-25,94.9939,96.6073,2.416,2025-01-13,93.6783,8W,-2.42,,,,,,
MSFT,2024,5,option,2024-11-18,2024-11-25,414.3705,414.9266,2.4166,2025-01-13,424.9185,8W,0.13,,,,,,
NXPI,2024,3,option,2024-11-18,2024-11-25,223.5161,220.6874,3.4827,2025-01-13,210.2968,8W,-3.48,,,,,,
PGR,2024,2,option,2024-11-18,2024-11-25,244.4361,245.2746,1.8792,2025-01-13,228.8636,8W,-1.88,2025-02-17,247.1216,2025-04-07,258.9724,8W,2.92
ROST,2024,2,option,2024-11-18,2024-11-25,146.5386,153.0763,2.462,2025-01-13,147.2003,8W,-2.01,,,,,,
UNP,2024,2,option,2024-11-18,2024-11-25,235.1927,234.4295,1.3259,2025-01-13,227.6109,8W,-1.33,,,,,,
ADI,2024,4,option,2024-11-25,2024-12-02,213.0193,228.078,1.3041,2025-01-20,213.1759,8W,-1.23,,,,,,
AMAT,2024,4,option,2024-11-25,2024-12-02,173.5244,176.4415,4.8599,2025-01-20,184.6688,8W,1.56,,,,,,
BIIB,2024,4,option,2024-11-25,2024-12-02,160.16,161.67,5.0442,2025-01-20,146.2,8W,-5.04,,,,,,
CB,2024,2,option,2024-11-25,2024-12-02,286.3188,289.0339,2.1035,2025-01-20,264.1876,8W,-2.1,,,,,,
DHR,2024,2,option,2024-11-25,2024-12-02,237.1322,239.3113,1.1377,2025-01-20,243.746,8W,1.65,,,,,,
GE,2024,2,option,2024-11-25,2024-12-02,179.2221,183.316,1.3041,2025-01-20,195.3506,8W,7.7,,,,,,
IQV,2024,3,option,2024-11-25,2024-12-02,201.55,206.96,1.1377,2025-01-20,204.33,8W,0.24,,,,,,
LLY,2024,2,option,2024-11-25,2024-12-02,790.8811,799.6906,5.0442,2025-01-20,778.296,8W,-5.04,2025-02-03,796.9853,2025-03-24,816.4648,8W,-2.6
MCHP,2024,3,option,2024-11-25,2024-12-02,65.524,68.5212,4.236,2025-01-20,54.3447,8W,-4.24,,,,,,
MMM,2024,2,option,2024-11-25,2024-12-02,130.4702,132.4439,1.517,2025-01-20,146.0059,8W,10.39,,,,,,
QCOM,2024,3,option,2024-11-25,2024-12-02,153.1231,156.1588,4.236,2025-01-20,167.2678,8W,5.0,,,,,,
UNH,2024,2,option,2024-11-25,2024-12-02,592.348,595.6763,2.7424,2025-01-20,515.702,8W,-2.74,,,,,,
VRTX,2024,4,option,2024-11-25,2024-12-02,467.48,470.93,5.0442,2025-01-20,439.62,8W,-5.04,,,,,,
MU,2024,2,option,2024-12-02,2024-12-09,100.149,103.7311,4.5937,2025-01-27,90.9038,8W,-4.59,,,,,,
DHR,2024,3,option,2024-12-09,2024-12-16,232.5364,235.4583,1.163,2025-02-03,205.0322,8W,-1.16,,,,,,
PEP,2024,2,option,2024-12-09,2024-12-16,150.4404,153.9191,2.4205,2025-02-03,137.7933,8W,-2.42,,,,,,
VRTX,2024,5,option,2024-12-09,2024-12-16,463.37,476.46,5.1562,2025-02-03,469.32,8W,-3.87,,,,,,
ABBV,2024,2,option,2024-12-16,2024-12-23,168.0161,169.4635,2.8736,2025-02-10,186.6099,8W,8.19,,,,,,
BIIB,2024,5,option,2024-12-16,2024-12-23,146.0,154.24,6.8551,2025-02-10,137.33,8W,-6.86,,,,,,
TDG,2024,2,option,2024-12-16,2024-12-23,1187.9269,1210.1676,2.5709,2025-02-10,1229.6387,8W,0.94,,,,,,
AFL,2025,2,option,2025-05-12,2025-05-19,104.5923,104.7293,2.5732,2025-07-07,99.9635,8W,-2.57,,,,,,
BDX,2025,4,option,2025-05-12,2025-05-19,134.1355,136.5704,2.3136,2025-07-07,135.9801,8W,-0.94,,,,,,
COP,2025,2,option,2025-05-12,2025-05-19,88.7115,91.9312,2.4206,2025-07-07,93.2304,8W,2.67,,,,,,
FTNT,2025,2,option,2025-05-12,2025-05-19,103.56,105.97,6.1777,2025-07-07,99.06,8W,-6.18,,,,,,
MPLX,2025,2,option,2025-05-12,2025-05-19,48.8463,49.3646,3.1083,2025-07-07,47.7436,8W,-3.11,,,,,,
PEG,2025,5,option,2025-05-12,2025-05-19,76.2598,77.0542,1.7541,2025-07-07,80.6033,8W,3.94,,,,,,
PG,2025,2,option,2025-05-12,2025-05-19,160.0955,160.0563,1.7088,2025-07-07,153.808,8W,-1.71,,,,,,
TMO,2025,2,option,2025-05-12,2025-05-19,406.7334,433.3853,9.0118,2025-07-07,433.7148,8W,-2.38,,,,,,
WMB,2025,4,option,2025-05-12,2025-05-19,56.4607,57.2741,3.1083,2025-07-07,56.8467,8W,-2.42,,,,,,
BMY,2025,2,option,2025-05-19,2025-05-26,45.4461,46.4372,5.3245,2025-07-14,46.1722,8W,-3.73,,,,,,
MRK,2025,2,option,2025-05-19,2025-05-26,75.2851,76.4045,4.6832,2025-07-14,77.9297,8W,-1.17,,,,,,
AAPL,2025,4,option,2025-05-26,2025-06-02,199.6724,203.1917,3.1388,2025-07-21,213.2311,8W,3.65,,,,,,
ABBV,2025,2,option,2025-05-26,2025-06-02,181.3624,182.3584,4.4359,2025-07-21,187.4102,8W,-1.1,,,,,,
MDT,2025,2,option,2025-05-26,2025-06-02,79.8618,80.705,2.492,2025-07-21,90.8254,8W,11.24,,,,,,
SPG,2025,2,option,2025-05-26,2025-06-02,154.4408,156.8318,4.4288,2025-07-21,161.2739,8W,-0.0,,,,,,
WELL,2025,2,option,2025-05-26,2025-06-02,151.3949,153.0847,1.8894,2025-07-21,159.6564,8W,3.57,,,,,,
AFL,2025,3,option,2025-06-02,2025-06-09,101.7744,102.7094,2.503,2025-07-28,96.5385,8W,-2.5,,,,,,
COP,2025,3,option,2025-06-02,2025-06-09,85.6148,86.6581,2.3546,2025-07-28,90.4513,8W,3.29,,,,,,
CRM,2025,3,option,2025-06-02,2025-06-09,271.5062,273.5461,6.0093,2025-07-28,249.9008,8W,-6.01,,,,,,
EPD,2025,3,option,2025-06-02,2025-06-09,30.1006,30.0721,3.0236,2025-07-28,29.2075,8W,-3.02,,,,,,
FTNT,2025,3,option,2025-06-02,2025-06-09,104.73,105.2,6.0093,2025-07-28,97.36,8W,-6.01,,,,,,
XOM,2025,3,option,2025-06-02,2025-06-09,101.7933,102.369,3.0236,2025-07-28,106.9742,8W,2.07,,,,,,
ABT,2025,2,option,2025-06-09,2025-06-16,133.6796,135.1588,2.794,2025-08-04,133.0117,8W,-2.79,,,,,,
SO,2025,2,option,2025-06-09,2025-06-16,88.42,88.9179,2.1183,2025-08-04,92.4524,8W,2.44,,,,,,
AFL,2025,4,option,2025-06-16,2025-06-23,101.6169,102.0893,3.0777,2025-08-11,103.7132,8W,-1.01,,,,,,
KMI,2025,3,option,2025-06-16,2025-06-23,27.347,27.2889,3.7177,2025-08-11,26.1182,8W,-3.72,,,,,,
MSI,2025,6,option,2025-06-16,2025-06-23,403.9033,408.9515,5.0197,2025-08-11,456.5384,8W,8.01,,,,,,
SPG,2025,3,option,2025-06-16,2025-06-23,152.0864,154.142,4.9177,2025-08-11,167.2285,8W,5.04,,,,,,
WMB,2025,5,option,2025-06-16,2025-06-23,59.4244,59.2291,3.7177,2025-08-11,56.1046,8W,-3.72,,,,,,
AON,2025,2,option,2025-06-23,2025-06-30,351.5721,360.713,2.2317,2025-08-18,375.1,8W,4.46,,,,,,
CRM,2025,4,option,2025-06-23,2025-06-30,273.5414,273.2524,5.848,2025-08-18,247.459,8W,-5.85,,,,,,
ELV,2025,2,option,2025-06-23,2025-06-30,374.6895,375.7515,3.8161,2025-08-18,311.2987,8W,-3.82,,,,,,
FTNT,2025,4,option,2025-06-23,2025-06-30,103.9,105.79,5.848,2025-08-18,80.02,8W,-5.85,,,,,,
GILD,2025,2,option,2025-06-23,2025-06-30,108.5102,109.8738,3.8984,2025-08-18,112.5912,8W,-0.14,,,,,,
LLY,2025,2,option,2025-06-23,2025-06-30,774.4021,798.2347,4.8666,2025-08-18,709.4522,8W,-4.87,,,,,,
LOW,2025,5,option,2025-06-23,2025-06-30,220.8025,221.9357,3.6175,2025-08-18,261.2664,8W,14.71,,,,,,
MMM,2025,2,option,2025-06-23,2025-06-30,150.2569,150.839,1.6176,2025-08-18,156.6113,8W,2.61,,,,,,
SO,2025,3,option,2025-06-23,2025-06-30,88.4493,89.1425,1.6605,2025-08-18,92.2473,8W,2.63,,,,,,
TMUS,2025,2,option,2025-06-23,2025-06-30,231.4018,233.2275,3.0305,2025-08-18,248.6319,8W,4.42,,,,,,
VRTX,2025,2,option,2025-06-23,2025-06-30,440.45,451.88,4.8666,2025-08-18,395.12,8W,-4.87,,,,,,
ABBV,2025,3,option,2025-06-30,2025-07-07,184.9852,188.0611,3.9127,2025-08-25,207.2268,8W,8.11,,,,,,
EPD,2025,4,option,2025-06-30,2025-07-07,29.9296,29.9676,2.9533,2025-08-25,31.076,8W,0.88,,,,,,
JNJ,2025,2,option,2025-06-30,2025-07-07,153.0921,154.7896,2.4448,2025-08-25,173.8452,8W,11.11,,,,,,
KDP,2025,2,option,2025-06-30,2025-07-07,32.9224,33.1855,2.2383,2025-08-25,28.3431,8W,-2.24,,,,,,
KR,2025,2,option,2025-07-07,2025-07-14,69.7778,70.3785,2.2611,2025-09-01,67.0543,8W,-2.26,,,,,,
WELL,2025,3,option,2025-07-07,2025-07-14,153.5195,153.6876,1.7511,2025-09-01,166.5762,8W,6.75,,,,,,
FTNT,2025,5,option,2025-07-14,2025-07-21,105.16,106.57,3.5581,2025-09-08,79.68,8W,-3.56,,,,,,
TMUS,2025,3,option,2025-07-14,2025-07-21,226.8032,226.6157,3.2042,2025-09-08,239.3773,8W,2.34,,,,,,
AFL,2025,5,option,2025-07-21,2025-07-28,101.3709,101.8925,2.2284,2025-09-15,106.9113,8W,3.24,,,,,,
BRK-B,2025,2,option,2025-07-21,2025-07-28,484.35,486.17,2.5902,2025-09-15,492.85,8W,-0.84,,,,,,
BSX,2025,2,option,2025-07-21,2025-07-28,106.33,108.94,3.2583,2025-09-15,97.83,8W,-3.26,,,,,,
